title,release_year,director,duration,genre,description,thumbnail
Beowulf,2007,Robert Zemeckis,114,Action & Adventure,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_328.jpg
Boyka: Undisputed,2016,Todor Chapkanov,90,Action & Adventure,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_329.jpg
Catch Me If You Can,2002,Steven Spielberg,142,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_330.jpg
Cloudy with a Chance of Meatballs,2009,Phil Lord,90,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_331.jpg
Deep Blue Sea,1999,Renny Harlin,105,Action & Adventure,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_333.jpg
Ferris Bueller's Day Off,1986,John Hughes,103,Classic Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_334.jpg
Five Feet Apart,2019,Justin Baldoni,116,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_335.jpg
Freedomland,2006,Joe Roth,113,Dramas,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_336.jpg
Good Luck Chuck,2007,Mark Helfrich,99,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_338.jpg
I missed you: Director's Cut,2021,Mag Hsu,96,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_340.jpg
Inception,2010,Christopher Nolan,148,Action & Adventure,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_341.jpg
Magnolia,1999,Paul Thomas Anderson,189,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_342.jpg
Major Payne,1995,Nick Castle,97,Comedies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_343.jpg
My Girl,1991,Howard Zieff,102,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_344.jpg
My Girl 2,1994,Howard Zieff,99,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_345.jpg
Open Season: Scared Silly,2015,David Feiss,85,Children & Family Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_346.jpg
Pineapple Express,2008,David Gordon Green,112,Action & Adventure,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_347.jpg
Planet 51,2009,Jorge Blanco,91,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_348.jpg
Poms,2019,Zara Hayes,91,Comedies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_349.jpg
Seabiscuit,2003,Gary Ross,141,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_350.jpg
Space Cowboys,2000,Clint Eastwood,130,Action & Adventure,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_351.jpg
Team America: World Police,2004,Trey Parker,98,Action & Adventure,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_352.jpg
The Edge of Seventeen,2016,Kelly Fremon Craig,105,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_353.jpg
The Haunting in Connecticut 2: Ghosts of Georgia,2013,Tom Elkins,101,Horror Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_354.jpg
The Last Boy Scout,1991,Tony Scott,105,Action & Adventure,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_355.jpg
The Lincoln Lawyer,2011,Brad Furman,118,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_356.jpg
The Losers,2010,Sylvain White,97,Action & Adventure,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_357.jpg
The Machinist,2004,Brad Anderson,102,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_358.jpg
The Net,1995,Irwin Winkler,114,Thrillers,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_359.jpg
The Original Kings of Comedy,2000,Spike Lee,111,Stand-Up Comedy,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_360.jpg
Valentine's Day,2010,Garry Marshall,125,Comedies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_361.jpg
The Lost Café,2018,Kenneth Gyang,76,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_363.jpg
The Vault,2021,Jaume Balagueró,118,Action & Adventure,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_364.jpg
Eyes of a Thief,2014,Najwa Najjar,103,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_366.jpg
I'm Glad I Did,2020,Selçuk Metin,114,Documentaries,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_368.jpg
Pomegranates and Myrrh,2009,Najwa Najjar,95,Dramas,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_372.jpg
Rurouni Kenshin: The Beginning,2021,Keishi Otomo,138,Action & Adventure,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_373.jpg
The Last Mercenary,2021,David Charhon,112,Action & Adventure,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_374.jpg
Flower Girl,2013,Michelle Bello,94,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_375.jpg
Resort to Love,2021,Steven Tsuchida,102,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_376.jpg
Bartkowiak,2021,Daniel Markowicz,92,Action & Adventure,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_378.jpg
Fantastic Fungi,2019,Louie Schwartzberg,81,Documentaries,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_379.jpg
Department,2012,Ram Gopal Varma,143,Action & Adventure,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_384.jpg
Hostage House,2021,David Benullo,86,Thrillers,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_385.jpg
Mimi,2021,Laxman Utekar,132,Comedies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_388.jpg
The Operative,2019,Yuval Adler,117,Dramas,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_390.jpg
Django Unchained,2012,Quentin Tarantino,165,Action & Adventure,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_393.jpg
A Second Chance:  Rivals!,2021,Clay Glen,91,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_394.jpg
African America,2021,Muzi Mthembu,97,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_395.jpg
Bankrolled,2021,Marcos Bucay,97,Comedies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_396.jpg
Blood Red Sky,2021,Peter Thorwarth,123,Action & Adventure,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_397.jpg
Kingdom: Ashin of the North,2021,Kim Seong-hun,94,Horror Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_399.jpg
The Last Letter From Your Lover,2021,Augustine Frizzell,111,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_403.jpg
9to5: The Story of a Movement,2021,Unknown Director,85,Documentaries,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_405.jpg
Chhota Bheem - Dinosaur World,2015,Sidheswar Shukla,65,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_406.jpg
Chhota Bheem - Neeli Pahaadi,2013,Rajiv Chilaka,64,Children & Family Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_407.jpg
Chhota Bheem & Ganesh,2009,Rajiv Chilaka,68,Children & Family Movies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_408.jpg
Chhota Bheem & Krishna: Mayanagari,2011,Rajiv Chilaka,67,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_409.jpg
Chhota Bheem & Krishna: Pataliputra- City of the Dead,2010,Rajiv Chilaka,66,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_410.jpg
Chhota Bheem And The Broken Amulet,2013,Rajiv Chilaka,64,Children & Family Movies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_411.jpg
Chhota Bheem And The Crown of Valhalla,2013,Rajiv Chilaka,64,Children & Family Movies,A gripping tale of suspense and intrigue.,https://example.com/covers/movie_412.jpg
Chhota Bheem and the Incan Adventure,2013,Rajiv Chilaka,65,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_413.jpg
Chhota Bheem and The ShiNobi Secret,2013,Rajiv Chilaka,64,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_414.jpg
Chhota Bheem Aur Hanuman,2012,Rajiv Chilaka,68,Children & Family Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_415.jpg
Chhota Bheem aur Krishna,2009,Rajiv Chilaka,68,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_416.jpg
Chhota Bheem aur Krishna vs Zimbara,2013,Rajiv Chilaka,64,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_417.jpg
Chhota Bheem in African Safari,2015,Binayak Das,62,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_418.jpg
Chhota Bheem Ka Roosi Romanch,2019,Arpan Sarkar,63,Children & Family Movies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_419.jpg
Chhota Bheem: Bheem vs Aliens,2010,Rajiv Chilaka,69,Children & Family Movies,An epic adventure that explores the depths of human emotion.,https://example.com/covers/movie_420.jpg
Chhota Bheem: Dholakpur to Kathmandu,2012,Rajiv Chilaka,70,Children & Family Movies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_421.jpg
Chhota Bheem: Dus Pe Dus,2014,Rajiv Chilaka,63,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_422.jpg
Chhota Bheem: Journey to Petra,2011,Rajiv Chilaka,68,Children & Family Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_423.jpg
Chhota Bheem: Master of Shaolin,2011,Rajiv Chilaka,74,Children & Family Movies,A masterpiece of storytelling that will be remembered for years.,https://example.com/covers/movie_424.jpg
Chhota Bheem: The Rise of Kirmada,2012,Rajiv Chilaka,68,Children & Family Movies,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_425.jpg
Cousins,2021,Ainsley Gardiner,99,Dramas,A compelling story that captivates readers from start to finish.,https://example.com/covers/movie_427.jpg
Wannabe Courageous,2019,Mahmoud Karim,90,Comedies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_428.jpg
Words Bubble Up Like Soda Pop,2021,Kyohei Ishiguro,87,Anime Features,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_429.jpg
Sanitation Day,2020,Seyi Babatope,105,Dramas,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_430.jpg
Trollhunters: Rise of the Titans,2021,Johane Matte,106,Children & Family Movies,An unforgettable journey through twists and turns of fate.,https://example.com/covers/movie_433.jpg
